G001896795	0.00313915	species	FP	56474
G001896795	0.00313915	species	TN	10193
G001896795	0.00313915	genus	TP	55465
G001896795	0.00313915	genus	FN	9974
G001896795	0.00313915	genus	FP	1228
G001896795	0.00313915	family	TP	56603
G001896795	0.00313915	family	FN	9003
G001896795	0.00313915	family	FP	1061
G001896795	0.00313915	order	TP	57737
G001896795	0.00313915	order	FN	8013
G001896795	0.00313915	order	FP	917
G001896795	0.00313915	class	TP	63659
G001896795	0.00313915	class	FN	2886
G001896795	0.00313915	class	FP	122
G001896795	0.00313915	phylum	TP	63698
G001896795	0.00313915	phylum	FN	2817
G001896795	0.00313915	phylum	FP	152
G001896795	0.00313915	superkingdom	TP	64251
G001896795	0.00313915	superkingdom	FN	2416
G902619825	0.0490552	species	FP	28687
G902619825	0.0490552	species	TN	37980
G902619825	0.0490552	genus	FP	29261
G902619825	0.0490552	genus	TN	37406
G902619825	0.0490552	family	FP	29409
G902619825	0.0490552	family	TN	37258
G902619825	0.0490552	order	FP	29602
G902619825	0.0490552	order	TN	37065
G902619825	0.0490552	class	TP	25433
G902619825	0.0490552	class	FN	36817
G902619825	0.0490552	class	FP	4417
G902619825	0.0490552	phylum	TP	25463
G902619825	0.0490552	phylum	FN	36293
G902619825	0.0490552	phylum	FP	4911
G902619825	0.0490552	superkingdom	TP	32002
G902619825	0.0490552	superkingdom	FN	34568
G902619825	0.0490552	superkingdom	FP	97
G002260745	0.0241238	species	FN	20247
G002260745	0.0241238	species	TP	43450
G002260745	0.0241238	species	FP	2970
G002260745	0.0241238	genus	FN	16495
G002260745	0.0241238	genus	TP	48081
G002260745	0.0241238	genus	FP	2091
G002260745	0.0241238	family	TP	58519
G002260745	0.0241238	family	FN	7398
G002260745	0.0241238	family	FP	750
G002260745	0.0241238	order	TP	61752
G002260745	0.0241238	order	FN	4620
G002260745	0.0241238	order	FP	295
G002260745	0.0241238	class	TP	62642
G002260745	0.0241238	class	FN	3796
G002260745	0.0241238	class	FP	229
G002260745	0.0241238	phylum	TP	63104
G002260745	0.0241238	phylum	FN	3454
G002260745	0.0241238	phylum	FP	109
G002260745	0.0241238	superkingdom	TP	63344
G002260745	0.0241238	superkingdom	FN	3320
G002260745	0.0241238	superkingdom	FP	3
G012522935	0.244508	species	TN	62967
G012522935	0.244508	species	FP	3700
G012522935	0.244508	genus	TN	62967
G012522935	0.244508	genus	FP	3700
G012522935	0.244508	family	TN	62967
G012522935	0.244508	family	FP	3700
G012522935	0.244508	order	TN	62967
G012522935	0.244508	order	FP	3700
G012522935	0.244508	class	TN	62967
G012522935	0.244508	class	FP	3700
G012522935	0.244508	phylum	FN	61490
G012522935	0.244508	phylum	FP	4750
G012522935	0.244508	phylum	TP	427
G012522935	0.244508	superkingdom	FN	59838
G012522935	0.244508	superkingdom	TP	6790
G012522935	0.244508	superkingdom	FP	39
G900475325	0.13479	species	TN	47269
G900475325	0.13479	species	FP	19398
G900475325	0.13479	genus	TN	35503
G900475325	0.13479	genus	FP	31164
G900475325	0.13479	family	FN	35133
G900475325	0.13479	family	FP	31280
G900475325	0.13479	family	TP	254
G900475325	0.13479	order	FN	34720
G900475325	0.13479	order	FP	30932
G900475325	0.13479	order	TP	1015
G900475325	0.13479	class	FN	31805
G900475325	0.13479	class	FP	33549
G900475325	0.13479	class	TP	1313
G900475325	0.13479	phylum	FN	29697
G900475325	0.13479	phylum	TP	36312
G900475325	0.13479	phylum	FP	658
G900475325	0.13479	superkingdom	FN	29259
G900475325	0.13479	superkingdom	TP	37400
G900475325	0.13479	superkingdom	FP	8
G012842545	0.113337	species	FP	19442
G012842545	0.113337	species	TN	47225
G012842545	0.113337	genus	TP	24890
G012842545	0.113337	genus	FN	39606
G012842545	0.113337	genus	FP	2171
G012842545	0.113337	family	TP	24890
G012842545	0.113337	family	FN	39518
G012842545	0.113337	family	FP	2259
G012842545	0.113337	order	TP	24890
G012842545	0.113337	order	FN	39368
G012842545	0.113337	order	FP	2409
G012842545	0.113337	class	TP	24890
G012842545	0.113337	class	FN	39116
G012842545	0.113337	class	FP	2661
G012842545	0.113337	phylum	TP	24890
G012842545	0.113337	phylum	FN	38693
G012842545	0.113337	phylum	FP	3084
G012842545	0.113337	superkingdom	TP	28552
G012842545	0.113337	superkingdom	FN	37704
G012842545	0.113337	superkingdom	FP	411
G012838125	0.229824	species	TN	58489
G012838125	0.229824	species	FP	8178
G012838125	0.229824	genus	TN	58032
G012838125	0.229824	genus	FP	8635
G012838125	0.229824	family	FN	57684
G012838125	0.229824	family	TP	2147
G012838125	0.229824	family	FP	6836
G012838125	0.229824	order	FN	56406
G012838125	0.229824	order	TP	5490
G012838125	0.229824	order	FP	4771
G012838125	0.229824	class	FN	55853
