G001896795	0.00313915	species	FP	58270
G001896795	0.00313915	species	TN	8397
G001896795	0.00313915	genus	TP	57313
G001896795	0.00313915	genus	FN	8259
G001896795	0.00313915	genus	FP	1095
G001896795	0.00313915	family	TP	58345
G001896795	0.00313915	family	FN	7305
G001896795	0.00313915	family	FP	1017
G001896795	0.00313915	order	TP	59310
G001896795	0.00313915	order	FN	6428
G001896795	0.00313915	order	FP	929
G001896795	0.00313915	class	TP	65393
G001896795	0.00313915	class	FN	940
G001896795	0.00313915	class	FP	334
G001896795	0.00313915	phylum	TP	65436
G001896795	0.00313915	phylum	FN	847
G001896795	0.00313915	phylum	FP	384
G001896795	0.00313915	superkingdom	TP	66257
G001896795	0.00313915	superkingdom	FN	387
G001896795	0.00313915	superkingdom	FP	23
G902619825	0.0490552	species	FP	42905
G902619825	0.0490552	species	TN	23762
G902619825	0.0490552	genus	FP	44140
G902619825	0.0490552	genus	TN	22527
G902619825	0.0490552	family	FP	44454
G902619825	0.0490552	family	TN	22213
G902619825	0.0490552	order	FP	44902
G902619825	0.0490552	order	TN	21765
G902619825	0.0490552	class	TP	26993
G902619825	0.0490552	class	FN	21272
G902619825	0.0490552	class	FP	18402
G902619825	0.0490552	phylum	TP	27080
G902619825	0.0490552	phylum	FN	20146
G902619825	0.0490552	phylum	FP	19441
G902619825	0.0490552	superkingdom	TP	49916
G902619825	0.0490552	superkingdom	FN	15921
G902619825	0.0490552	superkingdom	FP	830
G002260745	0.0241238	species	TP	44487
G002260745	0.0241238	species	FN	19078
G002260745	0.0241238	species	FP	3102
G002260745	0.0241238	genus	TP	49051
G002260745	0.0241238	genus	FN	15264
G002260745	0.0241238	genus	FP	2352
G002260745	0.0241238	family	TP	59480
G002260745	0.0241238	family	FN	6023
G002260745	0.0241238	family	FP	1164
G002260745	0.0241238	order	TP	62702
G002260745	0.0241238	order	FN	3211
G002260745	0.0241238	order	FP	754
G002260745	0.0241238	class	TP	63587
G002260745	0.0241238	class	FN	2455
G002260745	0.0241238	class	FP	625
G002260745	0.0241238	phylum	TP	64170
G002260745	0.0241238	phylum	FN	2053
G002260745	0.0241238	phylum	FP	444
G002260745	0.0241238	superkingdom	TP	64808
G002260745	0.0241238	superkingdom	FN	1847
G002260745	0.0241238	superkingdom	FP	12
G012522935	0.244508	species	FP	16845
G012522935	0.244508	species	TN	49822
G012522935	0.244508	genus	FP	16845
G012522935	0.244508	genus	TN	49822
G012522935	0.244508	family	FP	16845
G012522935	0.244508	family	TN	49822
G012522935	0.244508	order	FP	16845
G012522935	0.244508	order	TN	49822
G012522935	0.244508	class	FP	16845
G012522935	0.244508	class	TN	49822
G012522935	0.244508	phylum	FP	19003
G012522935	0.244508	phylum	FN	46882
G012522935	0.244508	phylum	TP	782
G012522935	0.244508	superkingdom	TP	22401
G012522935	0.244508	superkingdom	FN	43813
G012522935	0.244508	superkingdom	FP	453
G900475325	0.13479	species	TN	36397
G900475325	0.13479	species	FP	30270
G900475325	0.13479	genus	TN	23641
G900475325	0.13479	genus	FP	43026
G900475325	0.13479	family	FN	23152
G900475325	0.13479	family	FP	43107
G900475325	0.13479	family	TP	408
G900475325	0.13479	order	FN	22631
G900475325	0.13479	order	FP	42283
G900475325	0.13479	order	TP	1753
G900475325	0.13479	class	FN	19171
G900475325	0.13479	class	FP	45158
G900475325	0.13479	class	TP	2338
G900475325	0.13479	phylum	FN	16461
G900475325	0.13479	phylum	TP	46115
G900475325	0.13479	phylum	FP	4091
G900475325	0.13479	superkingdom	FN	15126
G900475325	0.13479	superkingdom	TP	51402
G900475325	0.13479	superkingdom	FP	139
G012842545	0.113337	species	FP	28625
G012842545	0.113337	species	TN	38042
G012842545	0.113337	genus	TP	30509
G012842545	0.113337	genus	FP	8627
G012842545	0.113337	genus	FN	27531
G012842545	0.113337	family	TP	30509
G012842545	0.113337	family	FP	8780
G012842545	0.113337	family	FN	27378
G012842545	0.113337	order	TP	30509
G012842545	0.113337	order	FP	9038
G012842545	0.113337	order	FN	27120
G012842545	0.113337	class	TP	30509
G012842545	0.113337	class	FP	9406
G012842545	0.113337	class	FN	26752
G012842545	0.113337	phylum	TP	30509
G012842545	0.113337	phylum	FP	10113
G012842545	0.113337	phylum	FN	26045
G012842545	0.113337	superkingdom	TP	41690
G012842545	0.113337	superkingdom	FN	24319
G012842545	0.113337	superkingdom	FP	658
G012838125	0.229824	species	TN	41282
G012838125	0.229824	species	FP	25385
G012838125	0.229824	genus	TN	40277
G012838125	0.229824	genus	FP	26390
G012838125	0.229824	family	FN	39704
G012838125	0.229824	family	TP	3353
G012838125	0.229824	family	FP	23610
G012838125	0.229824	order	FN	38147
G012838125	0.229824	order	TP	8749
G012838125	0.229824	order	FP	19771
G012838125	0.229824	class	FN	36944
G012838125	0.229824	class	TP	9114
G012838125	0.229824	class	FP	20609
G012838125	0.229824	phylum	FN	34843
G012838125	0.229824	phylum	TP	13001
G012838125	0.229824	phylum	FP	18823
G012838125	0.229824	superkingdom	FN	29907
G012838125	0.229824	superkingdom	TP	36234
G012838125	0.229824	superkingdom	FP	526
