G000431375	0.185572	species	TN	60658
G000431375	0.185572	species	FP	6009
G000431375	0.185572	genus	FN	60658
G000431375	0.185572	genus	FP	5253
G000431375	0.185572	genus	TP	756
G000431375	0.185572	family	FN	60658
G000431375	0.185572	family	FP	4951
G000431375	0.185572	family	TP	1058
G000431375	0.185572	order	FN	60658
G000431375	0.185572	order	TP	5260
G000431375	0.185572	order	FP	749
G000431375	0.185572	class	FN	60658
G000431375	0.185572	class	TP	5271
G000431375	0.185572	class	FP	738
G000431375	0.185572	phylum	FN	60658
G000431375	0.185572	phylum	TP	5708
G000431375	0.185572	phylum	FP	301
G000431375	0.185572	superkingdom	FN	60658
G000431375	0.185572	superkingdom	TP	6004
G000431375	0.185572	superkingdom	FP	5
G001594145	0.0	species	TP	66292
G001594145	0.0	species	FN	375
G001594145	0.0	genus	TP	66292
G001594145	0.0	genus	FN	375
G001594145	0.0	family	TP	66292
G001594145	0.0	family	FN	375
G001594145	0.0	order	TP	66292
G001594145	0.0	order	FN	375
G001594145	0.0	class	TP	66292
G001594145	0.0	class	FN	375
G001594145	0.0	phylum	TP	66292
G001594145	0.0	phylum	FN	375
G001594145	0.0	superkingdom	TP	66292
G001594145	0.0	superkingdom	FN	375
G003402345	0.219174	species	TN	63293
G003402345	0.219174	species	FP	3374
G003402345	0.219174	genus	TN	63293
G003402345	0.219174	genus	FP	3374
G003402345	0.219174	family	FN	63293
G003402345	0.219174	family	FP	3132
G003402345	0.219174	family	TP	242
G003402345	0.219174	order	FN	63293
G003402345	0.219174	order	TP	894
G003402345	0.219174	order	FP	2480
G003402345	0.219174	class	FN	63293
G003402345	0.219174	class	TP	1814
G003402345	0.219174	class	FP	1560
G003402345	0.219174	phylum	FN	63293
G003402345	0.219174	phylum	TP	3019
G003402345	0.219174	phylum	FP	355
G003402345	0.219174	superkingdom	FN	63293
G003402345	0.219174	superkingdom	TP	3371
G003402345	0.219174	superkingdom	FP	3
G001312245	0.0321309	species	FN	12590
G001312245	0.0321309	species	FP	344
G001312245	0.0321309	species	TP	53733
G001312245	0.0321309	genus	FN	12590
G001312245	0.0321309	genus	FP	344
G001312245	0.0321309	genus	TP	53733
G001312245	0.0321309	family	FN	12590
G001312245	0.0321309	family	FP	336
G001312245	0.0321309	family	TP	53741
G001312245	0.0321309	order	FN	12590
G001312245	0.0321309	order	FP	336
G001312245	0.0321309	order	TP	53741
G001312245	0.0321309	class	FN	12590
G001312245	0.0321309	class	FP	336
G001312245	0.0321309	class	TP	53741
G001312245	0.0321309	phylum	FN	12590
G001312245	0.0321309	phylum	FP	311
G001312245	0.0321309	phylum	TP	53766
G001312245	0.0321309	superkingdom	FN	12590
G001312245	0.0321309	superkingdom	FP	11
G001312245	0.0321309	superkingdom	TP	54066
G003284275	0.117419	species	TN	55165
G003284275	0.117419	species	FP	11502
G003284275	0.117419	genus	TN	55165
G003284275	0.117419	genus	FP	11502
G003284275	0.117419	family	FN	55165
G003284275	0.117419	family	TP	10235
G003284275	0.117419	family	FP	1267
G003284275	0.117419	order	FN	55165
G003284275	0.117419	order	TP	10235
G003284275	0.117419	order	FP	1267
G003284275	0.117419	class	FN	55165
G003284275	0.117419	class	TP	10473
G003284275	0.117419	class	FP	1029
G003284275	0.117419	phylum	FN	55165
G003284275	0.117419	phylum	TP	10920
G003284275	0.117419	phylum	FP	582
G003284275	0.117419	superkingdom	FN	55165
G003284275	0.117419	superkingdom	TP	11480
G003284275	0.117419	superkingdom	FP	22
G001312625	0.0351863	species	FN	15950
G001312625	0.0351863	species	TP	47994
G001312625	0.0351863	species	FP	2723
G001312625	0.0351863	genus	FN	15950
G001312625	0.0351863	genus	TP	49675
G001312625	0.0351863	genus	FP	1042
G001312625	0.0351863	family	FN	15950
G001312625	0.0351863	family	TP	50369
G001312625	0.0351863	family	FP	348
G001312625	0.0351863	order	FN	15950
G001312625	0.0351863	order	TP	50369
G001312625	0.0351863	order	FP	348
G001312625	0.0351863	class	FN	15950
G001312625	0.0351863	class	TP	50646
G001312625	0.0351863	class	FP	71
G001312625	0.0351863	phylum	FN	15950
G001312625	0.0351863	phylum	TP	50659
G001312625	0.0351863	phylum	FP	58
G001312625	0.0351863	superkingdom	FN	15950
G001312625	0.0351863	superkingdom	TP	50717
G003650285	0.242983	species	TN	65397
G003650285	0.242983	species	FP	1270
G003650285	0.242983	genus	TN	65397
G003650285	0.242983	genus	FP	1270
G003650285	0.242983	family	TN	65397
G003650285	0.242983	family	FP	1270
G003650285	0.242983	order	TN	65397
G003650285	0.242983	order	FP	1270
G003650285	0.242983	class	TN	65397
G003650285	0.242983	class	FP	1270
G003650285	0.242983	phylum	FN	65397
G003650285	0.242983	phylum	FP	1022
G003650285	0.242983	phylum	TP	248
G003650285	0.242983	superkingdom	FN	65397
G003650285	0.242983	superkingdom	TP	1242
G003650285	0.242983	superkingdom	FP	28
G004292595	0.287825	species	TN	65933
G004292595	0.287825	species	FP	734
G004292595	0.287825	genus	TN	65933
G004292595	0.287825	genus	FP	734
G004292595	0.287825	family	TN	65933
G004292595	0.287825	family	FP	734
G004292595	0.287825	order	TN	65933
G004292595	0.287825	order	FP	734
G004292595	0.287825	class	TN	65933
G004292595	0.287825	class	FP	734
G004292595	0.287825	phylum	TN	65933
G004292595	0.287825	phylum	FP	734
G004292595	0.287825	superkingdom	FN	65933
G004292595	0.287825	superkingdom	TP	730
G004292595	0.287825	superkingdom	FP	4
G001725945	0.120876	species	FP	17870
G001725945	0.120876	species	TN	48797
G001725945	0.120876	genus	FP	8075
G001725945	0.120876	genus	FN	48797
G001725945	0.120876	genus	TP	9795
G001725945	0.120876	family	TP	12049
G001725945	0.120876	family	FN	48797
G001725945	0.120876	family	FP	5821
G001725945	0.120876	order	TP	14827
G001725945	0.120876	order	FN	48797
G001725945	0.120876	order	FP	3043
G001725945	0.120876	class	TP	15461
G001725945	0.120876	class	FN	48797
G001725945	0.120876	class	FP	2409
G001725945	0.120876	phylum	TP	17416
G001725945	0.120876	phylum	FN	48797
G001725945	0.120876	phylum	FP	454
G001725945	0.120876	superkingdom	TP	17865
G001725945	0.120876	superkingdom	FN	48797
G001725945	0.120876	superkingdom	FP	5
G004210715	0.120001	species	TN	51863
G004210715	0.120001	species	FP	14804
G004210715	0.120001	genus	FN	51863
G004210715	0.120001	genus	TP	13386
G004210715	0.120001	genus	FP	1418
G004210715	0.120001	family	FN	51863
G004210715	0.120001	family	TP	13724
G004210715	0.120001	family	FP	1080
G004210715	0.120001	order	FN	51863
G004210715	0.120001	order	TP	13731
G004210715	0.120001	order	FP	1073
G004210715	0.120001	class	FN	51863
G004210715	0.120001	class	TP	13731
G004210715	0.120001	class	FP	1073
G004210715	0.120001	phylum	FN	51863
G004210715	0.120001	phylum	TP	14556
G004210715	0.120001	phylum	FP	248
G004210715	0.120001	superkingdom	FN	51863
G004210715	0.120001	superkingdom	TP	14804
G001897685	0.0654553	species	FP	43526
G001897685	0.0654553	species	TN	23141
G001897685	0.0654553	genus	TP	38656
G001897685	0.0654553	genus	FN	23141
G001897685	0.0654553	genus	FP	4870
G001897685	0.0654553	family	TP	38656
G001897685	0.0654553	family	FN	23141
G001897685	0.0654553	family	FP	4870
G001897685	0.0654553	order	TP	39010
G001897685	0.0654553	order	FN	23141
G001897685	0.0654553	order	FP	4516
G001897685	0.0654553	class	TP	41211
G001897685	0.0654553	class	FN	23141
G001897685	0.0654553	class	FP	2315
G001897685	0.0654553	phylum	TP	43171
G001897685	0.0654553	phylum	FN	23141
G001897685	0.0654553	phylum	FP	355
G001897685	0.0654553	superkingdom	TP	43525
G001897685	0.0654553	superkingdom	FN	23141
G001897685	0.0654553	superkingdom	FP	1
G002784125	0.121768	species	FP	14099
G002784125	0.121768	species	TN	52568
G002784125	0.121768	genus	FP	14093
G002784125	0.121768	genus	FN	52568
G002784125	0.121768	genus	TP	6
G002784125	0.121768	family	FP	14079
G002784125	0.121768	family	FN	52568
G002784125	0.121768	family	TP	20
G002784125	0.121768	order	TP	13223
G002784125	0.121768	order	FN	52568
G002784125	0.121768	order	FP	876
G002784125	0.121768	class	TP	13223
G002784125	0.121768	class	FN	52568
G002784125	0.121768	class	FP	876
G002784125	0.121768	phylum	TP	13838
G002784125	0.121768	phylum	FN	52568
G002784125	0.121768	phylum	FP	261
G002784125	0.121768	superkingdom	TP	14095
G002784125	0.121768	superkingdom	FN	52568
G002784125	0.121768	superkingdom	FP	4
G000743035	0.10982	species	TN	61361
G000743035	0.10982	species	FP	5306
G000743035	0.10982	genus	TN	61361
G000743035	0.10982	genus	FP	5306
G000743035	0.10982	family	TN	61361
G000743035	0.10982	family	FP	5241
G000743035	0.10982	family	TP	65
G000743035	0.10982	order	FN	61361
G000743035	0.10982	order	TP	4396
G000743035	0.10982	order	FP	910
G000743035	0.10982	class	FN	61361
G000743035	0.10982	class	TP	4702
G000743035	0.10982	class	FP	604
G000743035	0.10982	phylum	FN	61361
G000743035	0.10982	phylum	TP	4928
G000743035	0.10982	phylum	FP	378
G000743035	0.10982	superkingdom	FN	61361
G000743035	0.10982	superkingdom	TP	5302
G000743035	0.10982	superkingdom	FP	4
G003226295	0.260468	species	TN	66267
G003226295	0.260468	species	FP	400
G003226295	0.260468	genus	TN	66267
G003226295	0.260468	genus	FP	400
G003226295	0.260468	family	FN	66267
G003226295	0.260468	family	FP	380
G003226295	0.260468	family	TP	20
G003226295	0.260468	order	FN	66267
G003226295	0.260468	order	FP	367
G003226295	0.260468	order	TP	33
G003226295	0.260468	class	FN	66267
G003226295	0.260468	class	FP	360
G003226295	0.260468	class	TP	40
G003226295	0.260468	phylum	FN	66267
G003226295	0.260468	phylum	FP	276
G003226295	0.260468	phylum	TP	124
G003226295	0.260468	superkingdom	FN	66267
G003226295	0.260468	superkingdom	TP	388
G003226295	0.260468	superkingdom	FP	12
G000508525	0.0500108	species	FP	47012
G000508525	0.0500108	species	TN	19655
G000508525	0.0500108	genus	TP	42331
G000508525	0.0500108	genus	FN	19655
G000508525	0.0500108	genus	FP	4681
G000508525	0.0500108	family	TP	43260
G000508525	0.0500108	family	FN	19655
G000508525	0.0500108	family	FP	3752
G000508525	0.0500108	order	TP	43260
G000508525	0.0500108	order	FN	19655
G000508525	0.0500108	order	FP	3752
G000508525	0.0500108	class	TP	43278
G000508525	0.0500108	class	FN	19655
G000508525	0.0500108	class	FP	3734
G000508525	0.0500108	phylum	TP	46737
G000508525	0.0500108	phylum	FN	19655
G000508525	0.0500108	phylum	FP	275
G000508525	0.0500108	superkingdom	TP	47012
G000508525	0.0500108	superkingdom	FN	19655
G001896795	0.00313915	species	TN	1121
G001896795	0.00313915	species	FP	65546
G001896795	0.00313915	genus	FN	1121
G001896795	0.00313915	genus	TP	65285
G001896795	0.00313915	genus	FP	261
G001896795	0.00313915	family	FN	1121
G001896795	0.00313915	family	TP	65342
G001896795	0.00313915	family	FP	204
G001896795	0.00313915	order	FN	1121
G001896795	0.00313915	order	TP	65391
G001896795	0.00313915	order	FP	155
G001896795	0.00313915	class	FN	1121
G001896795	0.00313915	class	TP	65528
G001896795	0.00313915	class	FP	18
G001896795	0.00313915	phylum	FN	1121
G001896795	0.00313915	phylum	TP	65529
G001896795	0.00313915	phylum	FP	17
G001896795	0.00313915	superkingdom	FN	1121
G001896795	0.00313915	superkingdom	TP	65546
G000431435	0.0	species	TP	64968
G000431435	0.0	species	FN	1696
G000431435	0.0	species	FP	3
G000431435	0.0	genus	TP	64969
G000431435	0.0	genus	FN	1696
G000431435	0.0	genus	FP	2
G000431435	0.0	family	TP	64969
G000431435	0.0	family	FN	1696
G000431435	0.0	family	FP	2
G000431435	0.0	order	TP	64969
G000431435	0.0	order	FN	1696
G000431435	0.0	order	FP	2
G000431435	0.0	class	TP	64970
G000431435	0.0	class	FN	1696
G000431435	0.0	class	FP	1
G000431435	0.0	phylum	TP	64971
G000431435	0.0	phylum	FN	1696
G000431435	0.0	superkingdom	TP	64971
G000431435	0.0	superkingdom	FN	1696
G007859155	0.00391718	species	TP	64139
G007859155	0.00391718	species	FN	1906
G007859155	0.00391718	species	FP	622
G007859155	0.00391718	genus	TP	64139
G007859155	0.00391718	genus	FN	1906
G007859155	0.00391718	genus	FP	622
G007859155	0.00391718	family	TP	64139
G007859155	0.00391718	family	FN	1906
G007859155	0.00391718	family	FP	622
G007859155	0.00391718	order	TP	64145
G007859155	0.00391718	order	FN	1906
G007859155	0.00391718	order	FP	616
G007859155	0.00391718	class	TP	64708
G007859155	0.00391718	class	FN	1906
G007859155	0.00391718	class	FP	53
G007859155	0.00391718	phylum	TP	64708
G007859155	0.00391718	phylum	FN	1906
G007859155	0.00391718	phylum	FP	53
G007859155	0.00391718	superkingdom	TP	64761
