G001316045	0.19335309	species	TN	60816
G001316045	0.19335309	species	FP	5851
G001316045	0.19335309	genus	FN	60797
G001316045	0.19335309	genus	FP	3250
G001316045	0.19335309	genus	TP	2620
G001316045	0.19335309	family	FN	60653
G001316045	0.19335309	family	TP	5757
G001316045	0.19335309	family	FP	257
G001316045	0.19335309	order	FN	60648
G001316045	0.19335309	order	TP	5757
G001316045	0.19335309	order	FP	262
G001316045	0.19335309	class	FN	60633
G001316045	0.19335309	class	TP	5815
G001316045	0.19335309	class	FP	219
G001316045	0.19335309	phylum	FN	60608
G001316045	0.19335309	phylum	TP	5815
G001316045	0.19335309	phylum	FP	244
G001316045	0.19335309	superkingdom	FN	60582
G001316045	0.19335309	superkingdom	TP	5844
G001316045	0.19335309	superkingdom	FP	241
G000437835	0.017796261	species	FP	60666
G000437835	0.017796261	species	TN	6001
G000437835	0.017796261	genus	FP	60683
G000437835	0.017796261	genus	FN	5984
G000437835	0.017796261	family	FP	60679
G000437835	0.017796261	family	FN	5984
G000437835	0.017796261	family	TP	4
G000437835	0.017796261	order	FP	60684
G000437835	0.017796261	order	FN	5979
G000437835	0.017796261	order	TP	4
G000437835	0.017796261	class	FP	60701
G000437835	0.017796261	class	FN	5962
G000437835	0.017796261	class	TP	4
G000437835	0.017796261	phylum	FP	60705
G000437835	0.017796261	phylum	FN	5958
G000437835	0.017796261	phylum	TP	4
G000437835	0.017796261	superkingdom	TP	60672
G000437835	0.017796261	superkingdom	FN	5944
G000437835	0.017796261	superkingdom	FP	51
G001510275	0.110106169	species	FP	31367
G001510275	0.110106169	species	TN	35300
G001510275	0.110106169	genus	FP	31367
G001510275	0.110106169	genus	TN	35300
G001510275	0.110106169	family	FP	31367
G001510275	0.110106169	family	TN	35300
G001510275	0.110106169	order	FP	31367
G001510275	0.110106169	order	TN	35300
G001510275	0.110106169	class	FP	31367
G001510275	0.110106169	class	TN	35300
G001510275	0.110106169	phylum	TP	36856
G001510275	0.110106169	phylum	FN	29188
G001510275	0.110106169	phylum	FP	623
G001510275	0.110106169	superkingdom	TP	36935
G001510275	0.110106169	superkingdom	FN	29105
G001510275	0.110106169	superkingdom	FP	627
G000264495	0.525434874	species	TN	64314
G000264495	0.525434874	species	FP	2353
G000264495	0.525434874	genus	TN	64171
G000264495	0.525434874	genus	FP	2496
G000264495	0.525434874	family	FN	64037
G000264495	0.525434874	family	TP	1860
G000264495	0.525434874	family	FP	770
G000264495	0.525434874	order	FN	64002
G000264495	0.525434874	order	TP	1898
G000264495	0.525434874	order	FP	767
G000264495	0.525434874	class	FN	63880
G000264495	0.525434874	class	TP	2271
G000264495	0.525434874	class	FP	516
G000264495	0.525434874	phylum	FN	63867
G000264495	0.525434874	phylum	TP	2271
G000264495	0.525434874	phylum	FP	529
G000264495	0.525434874	superkingdom	FN	63777
G000264495	0.525434874	superkingdom	TP	2459
G000264495	0.525434874	superkingdom	FP	431
G001628455	0.021555428	species	FP	62219
G001628455	0.021555428	species	TN	4448
G001628455	0.021555428	genus	FP	62219
G001628455	0.021555428	genus	TN	4448
G001628455	0.021555428	family	FP	62219
G001628455	0.021555428	family	TN	4448
G001628455	0.021555428	order	FP	62219
G001628455	0.021555428	order	TN	4448
G001628455	0.021555428	class	FP	62219
G001628455	0.021555428	class	TN	4448
G001628455	0.021555428	phylum	FP	65910
G001628455	0.021555428	phylum	FN	757
G001628455	0.021555428	superkingdom	TP	65910
G001628455	0.021555428	superkingdom	FN	757
G001628475	0.070617536	species	FP	52949
G001628475	0.070617536	species	TN	13718
G001628475	0.070617536	genus	FP	52949
G001628475	0.070617536	genus	TN	13718
G001628475	0.070617536	family	FP	52949
G001628475	0.070617536	family	TN	13718
G001628475	0.070617536	order	FP	52949
G001628475	0.070617536	order	TN	13718
G001628475	0.070617536	class	FP	52949
G001628475	0.070617536	class	TN	13718
G001628475	0.070617536	phylum	FP	53423
G001628475	0.070617536	phylum	FN	13235
G001628475	0.070617536	phylum	TP	9
G001628475	0.070617536	superkingdom	TP	53296
G001628475	0.070617536	superkingdom	FN	13216
G001628475	0.070617536	superkingdom	FP	155
G000024305	0.018130286	species	TP	54812
G000024305	0.018130286	species	FN	10649
G000024305	0.018130286	species	FP	1206
G000024305	0.018130286	genus	TP	55115
G000024305	0.018130286	genus	FN	10569
G000024305	0.018130286	genus	FP	983
G000024305	0.018130286	family	TP	63733
G000024305	0.018130286	family	FN	2907
G000024305	0.018130286	family	FP	27
G000024305	0.018130286	order	TP	63733
G000024305	0.018130286	order	FN	2907
G000024305	0.018130286	order	FP	27
G000024305	0.018130286	class	TP	63776
G000024305	0.018130286	class	FN	2875
G000024305	0.018130286	class	FP	16
G000024305	0.018130286	phylum	TP	63776
G000024305	0.018130286	phylum	FN	2875
G000024305	0.018130286	phylum	FP	16
G000024305	0.018130286	superkingdom	TP	63776
G000024305	0.018130286	superkingdom	FN	2875
G000024305	0.018130286	superkingdom	FP	16
G000189555	0.020868978	species	TP	61357
G000189555	0.020868978	species	FN	5131
G000189555	0.020868978	species	FP	179
G000189555	0.020868978	genus	TP	61361
G000189555	0.020868978	genus	FN	5130
G000189555	0.020868978	genus	FP	176
G000189555	0.020868978	family	TP	65457
G000189555	0.020868978	family	FN	1204
G000189555	0.020868978	family	FP	6
G000189555	0.020868978	order	TP	65457
G000189555	0.020868978	order	FN	1204
G000189555	0.020868978	order	FP	6
G000189555	0.020868978	class	TP	65466
G000189555	0.020868978	class	FN	1196
G000189555	0.020868978	class	FP	5
G000189555	0.020868978	phylum	TP	65466
G000189555	0.020868978	phylum	FN	1196
G000189555	0.020868978	phylum	FP	5
G000189555	0.020868978	superkingdom	TP	65466
G000189555	0.020868978	superkingdom	FN	1189
G000189555	0.020868978	superkingdom	FP	12
G001402855	0.016377064	species	TN	57124
G001402855	0.016377064	species	FP	9543
G001402855	0.016377064	genus	TP	66057
G001402855	0.016377064	genus	FN	582
G001402855	0.016377064	genus	FP	28
G001402855	0.016377064	family	TP	66078
G001402855	0.016377064	family	FN	569
G001402855	0.016377064	family	FP	20
G001402855	0.016377064	order	TP	66114
G001402855	0.016377064	order	FN	544
G001402855	0.016377064	order	FP	9
G001402855	0.016377064	class	TP	66114
G001402855	0.016377064	class	FN	544
G001402855	0.016377064	class	FP	9
G001402855	0.016377064	phylum	TP	66123
G001402855	0.016377064	phylum	FN	544
G001402855	0.016377064	superkingdom	TP	66123
G001402855	0.016377064	superkingdom	FN	543
G001402855	0.016377064	superkingdom	FP	1
G001316145	0.098282623	species	TP	58989
G001316145	0.098282623	species	FN	7158
G001316145	0.098282623	species	FP	520
G001316145	0.098282623	genus	TP	59569
G001316145	0.098282623	genus	FN	7065
G001316145	0.098282623	genus	FP	33
G001316145	0.098282623	family	TP	59584
G001316145	0.098282623	family	FN	7061
G001316145	0.098282623	family	FP	22
G001316145	0.098282623	order	TP	59584
G001316145	0.098282623	order	FN	7061
G001316145	0.098282623	order	FP	22
G001316145	0.098282623	class	TP	59584
G001316145	0.098282623	class	FN	7061
G001316145	0.098282623	class	FP	22
G001316145	0.098282623	phylum	TP	59585
G001316145	0.098282623	phylum	FN	7060
G001316145	0.098282623	phylum	FP	22
G001316145	0.098282623	superkingdom	TP	59585
G001316145	0.098282623	superkingdom	FN	7059
G001316145	0.098282623	superkingdom	FP	23
G001577775	0.086704214	species	FP	24378
G001577775	0.086704214	species	TN	42289
G001577775	0.086704214	genus	FP	23236
G001577775	0.086704214	genus	FN	41950
G001577775	0.086704214	genus	TP	1481
G001577775	0.086704214	family	TP	24728
G001577775	0.086704214	family	FN	41625
G001577775	0.086704214	family	FP	314
G001577775	0.086704214	order	TP	24728
G001577775	0.086704214	order	FN	41616
G001577775	0.086704214	order	FP	323
G001577775	0.086704214	class	TP	24728
G001577775	0.086704214	class	FN	41607
G001577775	0.086704214	class	FP	332
G001577775	0.086704214	phylum	TP	24810
G001577775	0.086704214	phylum	FN	41583
G001577775	0.086704214	phylum	FP	274
G001577775	0.086704214	superkingdom	TP	24846
G001577775	0.086704214	superkingdom	FN	41529
G001577775	0.086704214	superkingdom	FP	292
G000009965	0.143912952	species	FP	33436
G000009965	0.143912952	species	TN	33231
G000009965	0.143912952	genus	TP	34326
G000009965	0.143912952	genus	FN	31937
G000009965	0.143912952	genus	FP	404
G000009965	0.143912952	family	TP	34504
G000009965	0.143912952	family	FN	31877
G000009965	0.143912952	family	FP	286
G000009965	0.143912952	order	TP	34504
G000009965	0.143912952	order	FN	31873
G000009965	0.143912952	order	FP	290
G000009965	0.143912952	class	TP	34504
G000009965	0.143912952	class	FN	31872
G000009965	0.143912952	class	FP	291
G000009965	0.143912952	phylum	TP	34549
G000009965	0.143912952	phylum	FN	31847
G000009965	0.143912952	phylum	FP	271
G000009965	0.143912952	superkingdom	TP	34581
G000009965	0.143912952	superkingdom	FN	31811
G000009965	0.143912952	superkingdom	FP	275
G001729285	0.079189925	species	TN	21274
G001729285	0.079189925	species	FP	45393
G001729285	0.079189925	genus	FN	21171
G001729285	0.079189925	genus	TP	45122
G001729285	0.079189925	genus	FP	374
G001729285	0.079189925	family	FN	21144
G001729285	0.079189925	family	TP	45207
G001729285	0.079189925	family	FP	316
G001729285	0.079189925	order	FN	21143
G001729285	0.079189925	order	TP	45207
G001729285	0.079189925	order	FP	317
G001729285	0.079189925	class	FN	21143
G001729285	0.079189925	class	TP	45207
G001729285	0.079189925	class	FP	317
G001729285	0.079189925	phylum	FN	21118
G001729285	0.079189925	phylum	TP	45245
G001729285	0.079189925	phylum	FP	304
G001729285	0.079189925	superkingdom	FN	21092
G001729285	0.079189925	superkingdom	TP	45263
G001729285	0.079189925	superkingdom	FP	312
G000446015	0.018195425	species	TP	60865
G000446015	0.018195425	species	TN	5780
G000446015	0.018195425	species	FP	22
G000446015	0.018195425	genus	TP	60903
G000446015	0.018195425	genus	FN	5735
G000446015	0.018195425	genus	FP	29
G000446015	0.018195425	family	TP	60915
G000446015	0.018195425	family	FN	5728
G000446015	0.018195425	family	FP	24
