G000308255	0.0	species	FN	65168
G000308255	0.0	species	TP	1345
G000308255	0.0	species	FP	154
G000308255	0.0	genus	FN	65150
G000308255	0.0	genus	TP	1394
G000308255	0.0	genus	FP	123
G000308255	0.0	family	FN	65113
G000308255	0.0	family	TP	1462
G000308255	0.0	family	FP	92
G000308255	0.0	order	FN	65110
G000308255	0.0	order	TP	1463
G000308255	0.0	order	FP	94
G000308255	0.0	class	FN	65108
G000308255	0.0	class	TP	1468
G000308255	0.0	class	FP	91
G000308255	0.0	phylum	TP	66638
G000308255	0.0	phylum	FN	29
G000308255	0.0	superkingdom	TP	66667
G012026935	0.176243	species	TN	61472
G012026935	0.176243	species	FP	5195
G012026935	0.176243	genus	FN	61387
G012026935	0.176243	genus	FP	5198
G012026935	0.176243	genus	TP	82
G012026935	0.176243	family	FN	61328
G012026935	0.176243	family	FP	5257
G012026935	0.176243	family	TP	82
G012026935	0.176243	order	FN	61282
G012026935	0.176243	order	FP	5206
G012026935	0.176243	order	TP	179
G012026935	0.176243	class	FN	60476
G012026935	0.176243	class	TP	4243
G012026935	0.176243	class	FP	1948
G012026935	0.176243	phylum	FN	60240
G012026935	0.176243	phylum	TP	4243
G012026935	0.176243	phylum	FP	2184
G012026935	0.176243	superkingdom	FN	59688
G012026935	0.176243	superkingdom	TP	6952
G012026935	0.176243	superkingdom	FP	27
G002748455	0.244508	species	FN	62710
G002748455	0.244508	species	FP	3775
G002748455	0.244508	species	TP	182
G002748455	0.244508	genus	FN	62385
G002748455	0.244508	genus	FP	3855
G002748455	0.244508	genus	TP	427
G002748455	0.244508	family	FN	62254
G002748455	0.244508	family	FP	3986
G002748455	0.244508	family	TP	427
G002748455	0.244508	order	FN	62083
G002748455	0.244508	order	FP	4014
G002748455	0.244508	order	TP	570
G002748455	0.244508	class	FN	61523
G002748455	0.244508	class	FP	4574
G002748455	0.244508	class	TP	570
G002748455	0.244508	phylum	FN	61246
G002748455	0.244508	phylum	FP	2230
G002748455	0.244508	phylum	TP	3191
G002748455	0.244508	superkingdom	FN	60679
G002748455	0.244508	superkingdom	TP	5968
G002748455	0.244508	superkingdom	FP	20
G011620315	0.116416	species	FP	21172
G011620315	0.116416	species	TN	45495
G011620315	0.116416	genus	TP	8259
G011620315	0.116416	genus	FP	13280
G011620315	0.116416	genus	FN	45128
G011620315	0.116416	family	TP	10167
G011620315	0.116416	family	FN	44555
G011620315	0.116416	family	FP	11945
G011620315	0.116416	order	TP	11958
G011620315	0.116416	order	FN	43864
G011620315	0.116416	order	FP	10845
G011620315	0.116416	class	TP	19594
G011620315	0.116416	class	FN	42672
G011620315	0.116416	class	FP	4401
G011620315	0.116416	phylum	TP	24367
G011620315	0.116416	phylum	FN	41631
G011620315	0.116416	phylum	FP	669
G011620315	0.116416	superkingdom	TP	25396
G011620315	0.116416	superkingdom	FN	41254
G011620315	0.116416	superkingdom	FP	17
G009881125	0.162793	species	TN	60385
G009881125	0.162793	species	FP	6282
G009881125	0.162793	genus	FN	60289
G009881125	0.162793	genus	TP	4129
G009881125	0.162793	genus	FP	2249
G009881125	0.162793	family	FN	60234
G009881125	0.162793	family	TP	4146
G009881125	0.162793	family	FP	2287
G009881125	0.162793	order	FN	60076
G009881125	0.162793	order	TP	4944
G009881125	0.162793	order	FP	1647
G009881125	0.162793	class	FN	59984
G009881125	0.162793	class	TP	5009
G009881125	0.162793	class	FP	1674
G009881125	0.162793	phylum	FN	59756
G009881125	0.162793	phylum	TP	5711
G009881125	0.162793	phylum	FP	1200
G009881125	0.162793	superkingdom	FN	59418
G009881125	0.162793	superkingdom	TP	7229
G009881125	0.162793	superkingdom	FP	20
G002716305	0.25148	species	TN	65296
G002716305	0.25148	species	FP	1371
G002716305	0.25148	genus	TN	65205
G002716305	0.25148	genus	FP	1462
G002716305	0.25148	family	FN	65143
G002716305	0.25148	family	FP	1319
G002716305	0.25148	family	TP	205
G002716305	0.25148	order	FN	65090
G002716305	0.25148	order	FP	1323
G002716305	0.25148	order	TP	254
G002716305	0.25148	class	FN	65014
G002716305	0.25148	class	FP	1342
G002716305	0.25148	class	TP	311
G002716305	0.25148	phylum	FN	64884
G002716305	0.25148	phylum	TP	1011
G002716305	0.25148	phylum	FP	772
G002716305	0.25148	superkingdom	FN	64677
G002716305	0.25148	superkingdom	TP	1985
G002716305	0.25148	superkingdom	FP	5
G900322255	0.029087	species	FP	48460
G900322255	0.029087	species	TN	18207
G900322255	0.029087	genus	FP	59742
G900322255	0.029087	genus	TN	6925
G900322255	0.029087	family	FP	59986
G900322255	0.029087	family	FN	6677
G900322255	0.029087	family	TP	4
G900322255	0.029087	order	FP	59987
G900322255	0.029087	order	FN	6676
G900322255	0.029087	order	TP	4
G900322255	0.029087	class	FP	60579
G900322255	0.029087	class	FN	6073
G900322255	0.029087	class	TP	15
G900322255	0.029087	phylum	TP	60689
G900322255	0.029087	phylum	FN	5950
G900322255	0.029087	phylum	FP	28
G900322255	0.029087	superkingdom	TP	60747
G900322255	0.029087	superkingdom	FN	5920
G012842545	0.113337	species	TN	50715
G012842545	0.113337	species	FP	15952
G012842545	0.113337	genus	FN	47657
G012842545	0.113337	genus	TP	17955
G012842545	0.113337	genus	FP	1055
G012842545	0.113337	family	FN	47613
G012842545	0.113337	family	TP	17955
G012842545	0.113337	family	FP	1099
G012842545	0.113337	order	FN	47603
G012842545	0.113337	order	TP	17955
G012842545	0.113337	order	FP	1109
G012842545	0.113337	class	FN	47579
G012842545	0.113337	class	TP	17955
G012842545	0.113337	class	FP	1133
G012842545	0.113337	phylum	FN	47516
G012842545	0.113337	phylum	TP	17955
G012842545	0.113337	phylum	FP	1196
G012842545	0.113337	superkingdom	FN	47226
G012842545	0.113337	superkingdom	TP	19165
G012842545	0.113337	superkingdom	FP	276
G004213245	0.255652	species	TN	60108
G004213245	0.255652	species	FP	6559
G004213245	0.255652	genus	TN	59786
G004213245	0.255652	genus	FP	6881
G004213245	0.255652	family	FN	59459
G004213245	0.255652	family	FP	6878
G004213245	0.255652	family	TP	330
G004213245	0.255652	order	FN	59145
G004213245	0.255652	order	FP	6949
G004213245	0.255652	order	TP	573
G004213245	0.255652	class	FN	58037
G004213245	0.255652	class	TP	5101
G004213245	0.255652	class	FP	3529
G004213245	0.255652	phylum	FN	57195
G004213245	0.255652	phylum	TP	8602
G004213245	0.255652	phylum	FP	870
G004213245	0.255652	superkingdom	FN	56821
G004213245	0.255652	superkingdom	TP	9838
G004213245	0.255652	superkingdom	FP	8
G012523295	0.2478	species	TN	63676
G012523295	0.2478	species	FP	2991
G012523295	0.2478	genus	TN	63676
G012523295	0.2478	genus	FP	2991
G012523295	0.2478	family	FN	63319
G012523295	0.2478	family	FP	3253
G012523295	0.2478	family	TP	95
